1434,福懋,23.6,在合理價以內,23.36,26.06,29.20,6.18%
1451,年興,18.95,低於低價,21.12,23.56,26.40,6.96%
1402,遠東新,31.9,價太高了,21.60,24.09,27.00,4.23%
5604,中連,42.8,低於低價,55.84,62.29,69.80,8.15%
3045,台灣大,99,高於合理價,83.68,93.35,104.60,5.28%
4904,遠傳,78.7,價太高了,57.12,63.72,71.40,4.53%
2412,中華電,120.5,價太高了,76.00,84.78,95.00,3.94%
2535,達欣工,49.5,價太高了,29.28,32.66,36.60,3.69%
2912,統一超,269.5,價太高了,150.08,167.43,187.60,3.48%
1303,南亞,59.7,在合理價以內,55.36,61.76,69.20,5.79%
1301,台塑,71.7,高於合理價,63.84,71.22,79.80,5.56%
1326,台化,57.2,低於低價,60.80,67.83,76.00,6.64%
6189,<optionvalue="6189">豐藝,78.5,價太高了,42.72,47.65,53.40,3.40%
2347,聯強,77.8,價太高了,41.92,46.76,52.40,3.36%
6126,<optionvalue="6126">信音,40.8,價太高了,10.24,11.42,12.80,1.56%
3090,日電貿,63,價太高了,48.00,53.55,60.00,4.76%
5464,霖宏,31.3,價太高了,15.68,17.49,19.60,3.13%
2308,台達電,294.5,價太高了,85.92,95.85,107.40,1.82%
6115,鎰勝,49.6,低於低價,51.36,57.29,64.20,6.47%
2324,仁寶,36.5,價太高了,20.96,23.38,26.20,3.58%
2301,光寶科,109.5,價太高了,43.68,48.73,54.60,2.49%
2395,研華,390,價太高了,108.32,120.84,135.40,1.73%
2382,廣達,232,價太高了,66.40,74.07,83.00,1.78%
8255,<optionvalue="8255">朋程,168.5,價太高了,80.80,90.14,101.00,2.99%
2103,台橡,22.85,在合理價以內,21.12,23.56,26.40,5.77%
8930,青鋼,43.15,價太高了,12.48,13.92,15.60,1.80%
2006,東和鋼鐵,77.3,價太高了,29.44,32.84,36.80,2.38%
2002,<optionvalue="2002">中鋼,24.6,價太高了,15.20,16.95,19.00,3.86%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,20.80,23.20,26.00,%
01003T,SetLeftMenu,,價太高了,5.76,6.42,7.20,%
01007T,兆豐國泰R2,台幣,價太高了,3.36,3.74,4.20,%
2884,玉山金,25.25,高於合理價,21.12,23.56,26.40,5.22%
5871,<optionvalue="5871">中租-KY,174,價太高了,65.92,73.54,82.40,2.36%
6592,<optionvalue="6592">和潤企業,121,價太高了,29.92,33.37,37.40,1.54%
9921,<optionvalue="9921">巨大,203,價太高了,96.00,107.10,120.00,2.95%
2351,順德,103.5,價太高了,33.92,37.84,42.40,2.04%
