3090,日電貿,58.1,高於合理價,48.00,53.55,60.00,5.16%
5464,霖宏,30.95,價太高了,15.68,17.49,19.60,3.16%
2308,台達電,313.5,價太高了,85.92,95.85,107.40,1.71%
6115,鎰勝,46.15,低於低價,51.36,57.29,64.20,6.95%
2324,仁寶,39.85,價太高了,20.96,23.38,26.20,3.28%
2301,光寶科,117,價太高了,43.68,48.73,54.60,2.33%
2395,研華,372,價太高了,108.32,120.84,135.40,1.81%
2382,廣達,224.5,價太高了,66.40,74.07,83.00,1.84%
8255,<optionvalue="8255">朋程,185.5,價太高了,80.80,90.14,101.00,2.72%
2103,台橡,24.1,高於合理價,21.12,23.56,26.40,5.47%
8930,青鋼,38.25,價太高了,12.48,13.92,15.60,2.03%
2006,東和鋼鐵,70.7,價太高了,29.44,32.84,36.80,2.60%
2002,<optionvalue="2002">中鋼,27,價太高了,15.20,16.95,19.00,3.51%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,20.80,23.20,26.00,%
01003T,SetLeftMenu,,價太高了,5.76,6.42,7.20,%
01007T,兆豐國泰R2,台幣,價太高了,3.36,3.74,4.20,%
2884,玉山金,25.8,高於合理價,21.12,23.56,26.40,5.11%
5871,<optionvalue="5871">中租-KY,193,價太高了,65.92,73.54,82.40,2.13%
6592,<optionvalue="6592">和潤企業,128,價太高了,29.92,33.37,37.40,1.46%
9921,<optionvalue="9921">巨大,184,價太高了,96.00,107.10,120.00,3.26%
2351,順德,113.5,價太高了,33.92,37.84,42.40,1.86%
