2324,仁寶,35.8,價太高了,20.96,23.38,26.20,3.65%
2301,光寶科,100,價太高了,43.68,48.73,54.60,2.73%
2395,研華,380,價太高了,108.32,120.84,135.40,1.78%
2382,廣達,260,價太高了,66.40,74.07,83.00,1.59%
8255,<optionvalue="8255">朋程,186.5,價太高了,80.80,90.14,101.00,2.70%
2103,台橡,24.1,高於合理價,21.12,23.56,26.40,5.47%
8930,青鋼,38.4,價太高了,12.48,13.92,15.60,2.03%
2006,東和鋼鐵,73.3,價太高了,29.44,32.84,36.80,2.51%
2002,<optionvalue="2002">中鋼,24.85,價太高了,15.20,16.95,19.00,3.82%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,20.80,23.20,26.00,%
01003T,SetLeftMenu,,價太高了,5.76,6.42,7.20,%
01007T,兆豐國泰R2,台幣,價太高了,3.36,3.74,4.20,%
2884,玉山金,27.4,價太高了,21.12,23.56,26.40,4.81%
5871,<optionvalue="5871">中租-KY,172.5,價太高了,65.92,73.54,82.40,2.38%
6592,<optionvalue="6592">和潤企業,119.5,價太高了,29.92,33.37,37.40,1.56%
9921,<optionvalue="9921">巨大,218.5,價太高了,96.00,107.10,120.00,2.74%
2351,順德,105.5,價太高了,33.92,37.84,42.40,2.00%
