2330,台積電,522,價太高了,77.60,86.57,97.00,.92%
3034,聯詠,415.5,價太高了,209.60,233.83,262.00,3.15%
9945,潤泰新,43.6,低於低價,56.48,63.01,70.60,8.09%
6184,大豐電,49.25,價太高了,37.92,42.30,47.40,4.81%
9904,寶成,33.45,價太高了,21.92,24.45,27.40,4.09%
9940,信義,28.3,低於低價,33.92,37.84,42.40,7.49%
9910,豐泰,183,價太高了,77.12,86.03,96.40,2.63%
9930,中聯資源,47.1,在合理價以內,43.36,48.37,54.20,5.75%
9942,茂順,120.5,價太高了,67.20,74.97,84.00,3.48%
9917,中保科,100.5,價太高了,64.80,72.29,81.00,4.02%
9924,福興,42.9,高於合理價,36.96,41.23,46.20,5.38%
9941,<optionvalue="9941">裕融,173.5,價太高了,85.92,95.85,107.40,3.09%
9925,新保,40.65,價太高了,31.36,34.98,39.20,4.82%
6201,亞弘電,43.15,高於合理價,38.24,42.66,47.80,5.53%
6151,晉倫,27.35,在合理價以內,27.20,30.34,34.00,6.21%
6505,台塑化,83.6,價太高了,51.20,57.12,64.00,3.82%
8926,台汽電,36.9,價太高了,23.36,26.06,29.20,3.95%
9908,大台北,31.25,價太高了,16.80,18.74,21.00,3.36%
9918,欣天然,42.3,價太高了,20.48,22.84,25.60,3.02%
8917,欣泰,89.6,價太高了,26.08,29.09,32.60,1.81%
9926,新海,52.5,價太高了,26.88,29.98,33.60,3.20%
9931,欣高,39.15,價太高了,21.28,23.74,26.60,3.39%
8908,欣雄,71.7,價太高了,26.40,29.45,33.00,2.30%
2880,華南金,22.85,價太高了,16.64,18.56,20.80,4.55%
2881,<optionvalue="2881">富邦金,59,價太高了,38.08,42.48,47.60,4.03%
2882,<optionvalue="2882">國泰金,42.75,價太高了,34.08,38.02,42.60,4.98%
2892,第一金,26.6,價太高了,19.36,21.59,24.20,4.54%
2820,華票,15.35,高於合理價,12.48,13.92,15.60,5.08%
2886,兆豐金,33.7,價太高了,23.36,26.06,29.20,4.33%
2535,達欣工,31.7,在合理價以內,29.28,32.66,36.60,5.77%
2538,基泰,13.3,低於低價,15.36,17.13,19.20,7.21%
5511,德昌,31,低於低價,31.52,35.16,39.40,6.35%
1216,統一,67.1,價太高了,41.44,46.23,51.80,3.85%
1232,大統益,147.5,價太高了,77.76,86.75,97.20,3.29%
1434,福懋,27.5,高於合理價,23.36,26.06,29.20,5.30%
1451,年興,23.15,在合理價以內,21.12,23.56,26.40,5.70%
1402,遠東新,32,價太高了,21.60,24.09,27.00,4.21%
5604,中連,53.3,低於低價,55.84,62.29,69.80,6.54%
3045,台灣大,95.5,高於合理價,83.68,93.35,104.60,5.47%
4904,遠傳,68.6,高於合理價,57.12,63.72,71.40,5.20%
2412,中華電,115,價太高了,76.00,84.78,95.00,4.13%
2535,達欣工,31.7,在合理價以內,29.28,32.66,36.60,5.77%
2912,統一超,265.5,價太高了,150.08,167.43,187.60,3.53%
1303,南亞,74.7,價太高了,55.36,61.76,69.20,4.63%
1301,台塑,90.2,價太高了,63.84,71.22,79.80,4.42%
1326,台化,70.5,高於合理價,60.80,67.83,76.00,5.39%
6189,<optionvalue="6189">豐藝,39.4,低於低價,42.72,47.65,53.40,6.77%
2347,聯強,62.3,價太高了,41.92,46.76,52.40,4.20%
6126,信音,21.5,價太高了,10.24,11.42,12.80,2.97%
3090,日電貿,56.9,高於合理價,48.00,53.55,60.00,5.27%
5464,霖宏,33.9,價太高了,15.68,17.49,19.60,2.89%
2308,台達電,289.5,價太高了,85.92,95.85,107.40,1.85%
6115,鎰勝,44.2,低於低價,51.36,57.29,64.20,7.26%
2324,仁寶,24.25,高於合理價,20.96,23.38,26.20,5.40%
2301,光寶科,69.2,價太高了,43.68,48.73,54.60,3.94%
2395,研華,356.5,價太高了,108.32,120.84,135.40,1.89%
2382,廣達,79.8,高於合理價,66.40,74.07,83.00,5.20%
8255,朋程,173,價太高了,80.80,90.14,101.00,2.91%
2103,台橡,28.75,價太高了,21.12,23.56,26.40,4.59%
8930,青鋼,17.7,價太高了,12.48,13.92,15.60,4.40%
2006,東和鋼鐵,62,價太高了,29.44,32.84,36.80,2.96%
2002,<optionvalue="2002">中鋼,30.3,價太高了,15.20,16.95,19.00,3.13%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,22.08,24.63,27.60,%
01003T,兆豐新光R1,台幣,價太高了,5.60,6.24,7.00,%
01007T,兆豐國泰R2,台幣,價太高了,3.52,3.92,4.40,%
2884,玉山金,24.8,高於合理價,21.12,23.56,26.40,5.32%
5871,<optionvalue="5871">中租-KY,229,價太高了,65.92,73.54,82.40,1.79%
6592,<optionvalue="6592">和潤企業,110,價太高了,29.92,33.37,37.40,1.70%
9921,<optionvalue="9921">巨大,203,價太高了,96.00,107.10,120.00,2.95%
2351,順德,124.5,價太高了,33.92,37.84,42.40,1.70%
